player_id,year,player_name,position_combine,School,height(1),Height(inches),weight,forty_yard,vertical_leap,bench_press,broad_jump,three_cone,shuttle_run,nfl_team,position_nfl,position_nfl_standard,draft_round,draft_pick
2006TernNand,2006,Terna Nande,OLB,Miami (OH),6 ft 0 in,72,232,4.51,39,41,124,6.97,4.11,TEN,LB,LB,5,137
2006HaloNgat,2006,Haloti Ngata,DT,Oregon,6 ft 4 in,76,338,5.13,31.5,37,110,7.95,4.65,BAL,DT,DT,1,12
2006Rob Nink,2006,Rob Ninkovich,DE,Purdue,6 ft 3 in,75,260,4.91,34.5,23,116,6.96,4.18,NOR,DE,DE,5,135
2006JeriNorw,2006,Jerious Norwood,RB,Mississippi State,6 ft 0 in,72,210,4.4,36.5,15,122,6.81,4.25,ATL,RB,RB,3,79
2006QuinOjin,2006,Quinn Ojinnaka,OT,Syracuse,6 ft 5 in,77,309,5.44,28.5,21,102,8.45,5.11,ATL,G,G,5,139
2006BabaOshi,2006,Babatunde Oshinowo,DT,Stanford,6 ft 2 in,74,304,5.27,32,33,105,7.87,4.54,CLE,DT,DT,6,181
2006DomaPeko,2006,Domata Peko,DT,Michigan State,6 ft 3 in,75,307,5.27,28.5,25,103,7.69,4.49,CIN,DT,DT,4,123
2006CharPepr,2006,Charlie Peprah,S,Alabama,5 ft 11 in,71,206,4.66,37.5,15,119,6.81,4.09,NYG,DB,DB,5,158
2006MarvPhil,2006,Marvin Philip,C,California,6 ft 1 in,73,307,5.24,27,27,96,7.85,4.69,PIT,C,C,6,201
2006JasoPoci,2006,Jason Pociask,TE,Wisconsin,6 ft 3 in,75,266,4.84,32.5,23,115,7.31,4.3,NYJ,TE,TE,5,150
2006LeonPope,2006,Leonard Pope,TE,Georgia,6 ft 8 in,80,258,4.62,37.5,22,118,7.47,4.67,ARI,TE,TE,3,72
2006DeMeRyan,2006,DeMeco Ryans,OLB,Alabama,6 ft 1 in,73,236,4.65,39,23,129,7.19,4.17,HOU,LB,LB,2,33
2006NateSall,2006,Nate Salley,S,Ohio State,6 ft 2 in,74,216,4.63,40,14,123,6.79,4.15,CAR,DB,DB,4,121
2006TonySche,2006,Tony Scheffler,TE,West. Michigan,6 ft 5 in,77,254,4.54,33.5,17,115,6.81,4.01,DEN,TE,TE,2,61
2006AnthSchl,2006,Anthony Schlegel,ILB,Ohio State,6 ft 0 in,72,250,4.88,32,21,111,7.41,4.38,NYJ,LB,LB,3,76
2006MarkSett,2006,Mark Setterstrom,OG,Minnesota,6 ft 4 in,76,314,5.38,26.5,19,100,7.63,4.53,STL,G,G,7,242
2006KeviSimo,2006,Kevin Simon,OLB,Tennessee,5 ft 10 in,70,235,4.89,28,26,103,7.69,4.32,WAS,LB,LB,7,250
2006Ko SSimp,2006,Ko Simpson,S,South Carolina,6 ft 1 in,73,209,4.45,40.5,11,122,7.09,4.17,BUF,DB,DB,4,105
2006ErniSims,2006,Ernie Sims,OLB,Florida State,5 ft 11 in,71,231,4.5,41,25,125,7.31,4.22,DET,LB,LB,1,9
2006AnthSmit,2006,Anthony Smith,S,Syracuse,6 ft 0 in,72,194,4.71,41,18,125,6.75,4.35,PIT,DB,DB,3,83
2006EricSmit,2006,Eric Smith,S,Michigan State,6 ft 1 in,73,209,4.63,40,21,127,6.89,4.1,NYJ,DB,DB,3,97
2006IsaaSowe,2006,Isaac Sowells,OG,Indiana,6 ft 3 in,75,324,5.15,28.5,20,101,8.13,4.98,CLE,T,T,4,112
2006JasoSpit,2006,Jason Spitz,OG,Louisville,6 ft 3 in,75,313,5.4,28.5,25,102,7.82,4.55,GNB,G,G,3,75
2006Dan Stev,2006,Dan Stevenson,OG,Notre Dame,6 ft 5 in,77,300,5.36,24.5,24,100,7.58,4.59,NWE,G,G,6,205
2006ZachStri,2006,Zach Strief,OT,Northwestern,6 ft 8 in,80,330,5.38,21,19,94,8.01,4.83,NOR,G,G,7,210
2006QuinSypn,2006,Quinn Sypniewski,TE,Colorado,6 ft 6 in,78,268,4.77,32.5,20,114,7.09,4.52,BAL,TE,TE,5,166
2006DarrTapp,2006,Darryl Tapp,DE,Virginia Tech,6 ft 2 in,74,252,4.83,33,27,109,7.31,4.48,SEA,DE,DE,2,63
2006DaviThom,2006,David Thomas,TE,Texas,6 ft 3 in,75,252,4.67,37.5,19,113,7.05,4.34,NWE,TE,TE,3,86
2006MichToud,2006,Michael Toudouze,OT,TCU,6 ft 6 in,78,303,5.12,26.5,23,100,7.45,4.7,IND,G,G,5,162
2006JereTrue,2006,Jeremy Trueblood,OT,Boston Col.,6 ft 8 in,80,316,5.25,27.5,20,96,7.82,4.68,TAM,T,T,2,59
2006StepTull,2006,Stephen Tulloch,ILB,North Carolina State,5 ft 11 in,71,241,4.84,33.5,27,113,7.19,4.15,TEN,LB,LB,4,116
2006LawrVick,2006,Lawrence Vickers,FB,Colorado,6 ft 0 in,72,245,4.82,30.5,21,104,7.74,4.63,CLE,FB,FB,6,180
2006LeonWash,2006,Leon Washington,RB,Florida State,5 ft 8 in,68,201,4.42,32.5,17,105,6.94,4.37,NYJ,RB,RB,4,117
2006ToddWatk,2006,Todd Watkins,WR,BYU,6 ft 2 in,74,202,4.4,36,15,118,7.13,4.24,ARI,WR,WR,7,218
2006GabeWats,2006,Gabe Watson,DT,Michigan,6 ft 3 in,75,339,5.27,25,36,96,8.28,4.8,ARI,DT,DT,4,107
2006Guy Whim,2006,Guy Whimper,OT,East Carolina,6 ft 5 in,77,304,4.96,29,26,102,7.38,4.59,NYG,DE,DE,4,129
2006E.J.Whit,2006,E.J. Whitley,OT,UNLV,6 ft 5 in,77,309,5.35,25,16,101,7.53,4.79,DAL,C,C,7,224
2006AndrWhit,2006,Andrew Whitworth,OT,LSU,6 ft 7 in,79,334,5.16,30.5,28,112,8.23,4.83,CIN,T,T,2,55
2006GerrWilk,2006,Gerris Wilkinson,ILB,Georgia Tech,6 ft 3 in,75,233,4.66,39,19,122,7.21,4.17,NYG,LB,LB,3,96
2006T.J.Will,2006,T.J. Williams,TE,North Carolina State,6 ft 2 in,74,269,4.72,34,25,111,7.49,4.54,TAM,TE,TE,6,202
2006MariWill,2006,Mario Williams,DE,North Carolina State,6 ft 7 in,79,295,4.7,40.5,35,120,7.19,4.36,HOU,DE,DE,1,1
2006KameWimb,2006,Kamerion Wimbley,DE,Florida State,6 ft 4 in,76,248,4.61,38.5,24,129,6.97,4.48,CLE,DE,DE,1,13
2006RodrWrig,2006,Rodrique Wright,DT,Texas,6 ft 5 in,77,300,5.08,32,31,110,7.84,4.51,MIA,DT,DT,7,226
2006JameWych,2006,James Wyche,DE,Syracuse,6 ft 5 in,77,262,4.63,33,27,116,7.75,4.51,JAX,DE,DE,7,213
2007GeraAlex,2007,Gerald Alexander,S,Boise State,6 ft 0 in,72,210,4.51,41,15,124,7.24,4.21,DET,DB,DB,2,61
2007RufuAlex,2007,Rufus Alexander,OLB,Oklahoma,6 ft 1 in,73,228,4.79,35,25,117,7.06,4.3,MIN,LB,LB,6,176
2007MichAlla,2007,Michael Allan,TE,Whitworth,6 ft 6 in,78,255,4.71,36,19,123,7.31,4.52,KAN,TE,TE,7,231
2007AndyAlle,2007,Andy Alleman,OG,Akron,6 ft 4 in,76,305,5.07,30,27,106,7.8,4.65,NOR,G,G,3,88
2007DeonAnde,2007,Deon Anderson,FB,Connecticut,5 ft 11 in,71,243,4.73,33,23,114,7.27,4.43,DAL,FB,FB,6,195
2007AlleBarb,2007,Allen Barbre,OT,Missouri Southern,6 ft 4 in,76,300,4.84,32,28,105,7.4,4.63,GNB,T,T,4,119
2007AntwBarn,2007,Antwan Barnes,OLB,Florida International,6 ft 1 in,73,240,4.43,35,31,122,7.29,4.32,BAL,LB,LB,4,134
2007Dan Bazu,2007,Dan Bazuin,DE,Central Michigan,6 ft 3 in,75,266,4.77,30,25,109,7.09,4.75,CHI,DE,DE,2,62
2007JoshBeek,2007,Josh Beekman,OG,Boston Col.,6 ft 2 in,74,313,5.36,25.5,24,93,8.24,4.81,CHI,C,C,4,130
2007FredBenn,2007,Fred Bennett,CB,South Carolina,6 ft 1 in,73,196,4.46,38.5,17,125,6.67,4.3,HOU,DB,DB,4,123
2007QuinBlac,2007,Quincy Black,OLB,New Mexico,6 ft 2 in,74,240,4.42,41.5,24,124,6.86,4.34,TAM,LB,LB,3,68
2007JustBlal,2007,Justin Blalock,OG,Texas,6 ft 3 in,75,320,5.1,28.5,40,101,7.75,4.72,ATL,G,G,2,39
2007StewBrad,2007,Stewart Bradley,OLB,Nebraska,6 ft 4 in,76,254,4.72,35.5,28,112,7.29,4.17,PHI,LB,LB,3,87
2007LeviBrow,2007,Levi Brown,OT,Penn State,6 ft 5 in,77,323,5.4,25.5,31,97,7.87,4.89,ARI,T,T,1,5
2007TareBrow,2007,Tarell Brown,CB,Texas,5 ft 11 in,71,190,4.45,33.5,17,111,7,4.37,SFO,DB,DB,5,147
2007PresBurg,2007,Prescott Burgess,OLB,Michigan,6 ft 3 in,75,240,4.82,32.5,19,106,7.01,4.31,BAL,LB,LB,6,207
2007AdamCarr,2007,Adam Carriker,DE,Nebraska,6 ft 6 in,78,296,4.9,33.5,33,110,7.06,4.18,STL,DE,DE,1,13
2007ScotChan,2007,Scott Chandler,TE,Iowa,6 ft 7 in,79,270,4.78,30,16,111,7.26,4.32,SDG,TE,TE,4,129
2007MichCoe,2007,Michael Coe,CB,Arkansas,6 ft 1 in,73,190,4.53,35,17,122,6.78,4.31,IND,DB,DB,5,173
2007Tim Crow,2007,Tim Crowder,DE,Texas,6 ft 4 in,76,272,4.69,30.5,32,111,7.28,4.32,DEN,DE,DE,2,56
2007KennDarb,2007,Kenneth Darby,RB,Alabama,5 ft 10 in,70,211,4.75,30,19,108,7.25,4.53,TAM,RB,RB,7,246
2007DougDati,2007,Doug Datish,C,Ohio State,6 ft 4 in,76,302,5.13,26,31,102,7.51,4.65,ATL,C,C,6,198
2007BustDavi,2007,Buster Davis,ILB,Florida State,5 ft 9 in,69,239,4.64,31,24,104,7.28,4.37,ARI,LB,LB,3,69
2007ChriDenm,2007,Chris Denman,OT,Fresno State,6 ft 6 in,78,315,5.62,27.5,21,97,8.1,4.92,TAM,T,T,7,214
2007Zak DeOs,2007,Zak DeOssie,ILB,Brown,6 ft 5 in,77,250,4.58,34.5,26,122,6.89,4.22,NYG,LB,LB,4,116
2007JustDura,2007,Justin Durant,ILB,Kansas State,6 ft 1 in,73,230,4.51,36,25,121,6.77,4.09,JAX,LB,LB,2,48
2007EricFram,2007,Eric Frampton,S,Washington State,5 ft 11 in,71,204,4.61,34.5,10,122,6.84,4.17,OAK,DB,DB,5,165
2007DougFree,2007,Doug Free,OT,Northern Illinois,6 ft 6 in,78,324,5.19,30,22,111,7.38,4.53,DAL,T,T,4,122
2007BranFrye,2007,Brandon Frye,OT,Virginia Tech,6 ft 4 in,76,301,5.08,32.5,34,103,7.5,4.4,HOU,T,T,5,163
2007C.J.Gadd,2007,C.J. Gaddis,S,Clemson,5 ft 11 in,71,203,4.45,36.5,20,121,7.28,4.3,PHI,DB,DB,5,159
2007JoshGatt,2007,Josh Gattis,S,Wake Forest,6 ft 1 in,73,206,4.51,34.5,22,121,6.72,4.27,JAX,DB,DB,5,150
2007DashGold,2007,Dashon Goldson,S,Washington,6 ft 2 in,74,205,4.6,34.5,12,115,7.37,4.46,SFO,DB,DB,4,126
2007MichGrif,2007,Michael Griffin,S,Texas,6 ft 0 in,72,202,4.45,36,16,120,6.6,4.1,TEN,DB,DB,1,19
2007Ben Grub,2007,Ben Grubbs,OG,Auburn,6 ft 3 in,75,311,5.18,26.5,29,103,7.99,4.72,BAL,G,G,1,29
2007LeonHall,2007,Leon Hall,CB,Michigan,5 ft 11 in,71,193,4.39,37.5,15,125,6.5,4.07,CIN,DB,DB,1,18
2007JustHarr,2007,Justin Harrell,DT,Tennessee,6 ft 4 in,76,300,5.04,30.5,24,108,7.63,4.79,GNB,DT,DT,1,16
2007DaviHarr,2007,David Harris,ILB,Michigan,6 ft 2 in,74,243,4.59,33,23,107,7.25,4.29,NYJ,LB,LB,2,47
2007LeroHarr,2007,Leroy Harris,C,North Carolina State,6 ft 2 in,74,302,5.35,24.5,29,96,8,4.8,TEN,C,C,4,115
2007RyanHarr,2007,Ryan Harris,OT,Notre Dame,6 ft 4 in,76,305,5.09,25.5,22,100,7.78,4.52,DEN,T,T,3,70
2007MariHend,2007,Mario Henderson,OT,Florida State,6 ft 6 in,78,302,5.11,28.5,20,109,7.6,4.87,OAK,DT,DT,3,91
2007ChriHenr,2007,Chris Henry,RB,Arizona,5 ft 11 in,71,230,4.4,36,26,127,6.96,4.14,TEN,RB,RB,2,50
2007CoreHill,2007,Corey Hilliard,OT,Oklahoma State,6 ft 5 in,77,308,5.29,27,28,106,7.45,4.65,NWE,T,T,6,209
2007JonaHoll,2007,Jonathan Holland,WR,Louisiana Tech,6 ft 0 in,72,191,4.45,35.5,15,120,7.12,4.4,OAK,WR,WR,7,254
2007ChriHous,2007,Chris Houston,CB,Arkansas,5 ft 10 in,70,185,4.32,36,27,122,6.94,4.12,ATL,DB,DB,2,41
2007DantHugh,2007,Dante Hughes,CB,California,5 ft 10 in,70,190,4.56,28.5,16,114,7.28,4.43,IND,DB,DB,3,95
2007NateIlao,2007,Nate Ilaoa,RB,Hawaii,5 ft 9 in,69,245,4.77,30,25,103,7.1,4.42,PHI,RB,RB,7,236
2007DaviIron,2007,David Irons,CB,Auburn,5 ft 10 in,70,190,4.44,29.5,11,111,7.18,4.3,ATL,DB,DB,6,194
2007BranJack,2007,Brandon Jackson,RB,Nebraska,5 ft 10 in,70,210,4.54,37,21,122,7,4.14,GNB,RB,RB,2,63
2007TanaJack,2007,Tanard Jackson,S,Syracuse,6 ft 0 in,72,200,4.52,32.5,12,121,6.89,4.28,TAM,DB,DB,4,106
2007AntoJohn,2007,Antonio Johnson,DT,Mississippi State,6 ft 3 in,75,310,5.15,29,28,108,7.47,4.49,TEN,DT,DT,5,152
2007MichJohn,2007,Michael Johnson,S,Arizona,6 ft 3 in,75,205,4.62,33,15,114,7.04,4.32,NYG,DB,DB,7,224
2007JameJone,2007,James Jones,WR,San Jose State,6 ft 1 in,73,207,4.54,34,22,119,7.06,4.2,GNB,WR,WR,3,78
2007RyanKali,2007,Ryan Kalil,C,USC,6 ft 3 in,75,299,4.96,26,34,104,7.5,4.34,CAR,C,C,2,59
2007AdamKoet,2007,Adam Koets,OT,Oregon State,6 ft 5 in,77,298,5.08,32,20,106,7.44,4.47,NYG,T,T,6,189
2007BriaLeon,2007,Brian Leonard,RB,Rutgers,6 ft 1 in,73,226,4.52,34.5,28,122,6.88,4.22,STL,RB,RB,2,52
2007MarsLync,2007,Marshawn Lynch,RB,California,5 ft 11 in,71,215,4.46,35.5,20,125,7.05,4.55,BUF,RB,RB,1,12
2007RyanMcBe,2007,Ryan McBean,DT,Oklahoma State,6 ft 4 in,76,286,4.98,28,27,108,7.79,4.46,PIT,DT,DT,4,132
2007TrumMcBr,2007,Trumaine McBride,CB,Mississippi,5 ft 9 in,69,185,4.57,34.5,14,122,6.96,4.32,CHI,DB,DB,7,221
2007TurkMcBr,2007,Turk McBride,DT,Tennessee,6 ft 2 in,74,277,4.81,31,27,108,7.1,4.12,KAN,DT,DT,2,54
2007MarcMcCa,2007,Marcus McCauley,CB,Fresno State,6 ft 1 in,73,203,4.39,36,17,129,6.61,4.17,MIN,DB,DB,3,72
2007BranMcDo,2007,Brandon McDonald,CB,Memphis,5 ft 11 in,71,181,4.58,33,17,118,7.44,4.76,CLE,DB,DB,5,140
2007BranMeba,2007,Brandon Mebane,DT,California,6 ft 1 in,73,309,5.15,24,24,106,7.94,4.65,SEA,DT,DT,3,85
2007BranMeri,2007,Brandon Meriweather,S,Miami (FL),5 ft 11 in,71,195,4.47,35,11,111,7.06,4.33,NWE,DB,DB,1,24
2007MartMiln,2007,Martrez Milner,TE,Georgia,6 ft 4 in,76,252,4.79,34,19,117,7.35,4.49,ATL,TE,TE,4,133
2007MarvMitc,2007,Marvin Mitchell,ILB,Tennessee,6 ft 3 in,75,249,4.87,32,22,108,7.29,4.25,NOR,LB,LB,7,220
2007Jay Moor,2007,Jay Moore,DE,Nebraska,6 ft 5 in,77,274,4.92,34,26,118,7.19,4.35,SFO,DE,DE,4,104
2007DrewMorm,2007,Drew Mormino,C,Central Michigan,6 ft 3 in,75,299,5.32,28,27,105,7.48,4.53,MIA,C,C,6,199
2007QuenMose,2007,Quentin Moses,DE,Georgia,6 ft 5 in,77,261,4.82,32,17,115,7.38,4.53,OAK,DE,DE,3,65
2007StepNich,2007,Stephen Nicholas,OLB,South Florida,6 ft 1 in,73,232,4.64,33.5,29,110,7.29,4.45,ATL,LB,LB,4,109
2007ChadNkan,2007,Chad Nkang,S,Elon,5 ft 11 in,71,220,4.52,36.5,23,118,7.1,4.34,JAX,LB,LB,7,251
2007MichOkwo,2007,Michael Okwo,ILB,Stanford,5 ft 11 in,71,232,4.7,35.5,20,121,7.12,4.43,CHI,LB,LB,3,94
2007GregOlse,2007,Greg Olsen,TE,Miami (FL),6 ft 6 in,78,254,4.51,35.5,23,114,7.04,4.48,CHI,TE,TE,1,31
2007KeviPayn,2007,Kevin Payne,S,La-Monroe,6 ft 0 in,72,220,4.6,35,20,106,7,4.3,CHI,DB,DB,5,167
2007SabbPisc,2007,Sabby Piscitelli,S,Oregon State,6 ft 3 in,75,224,4.47,34.5,19,122,6.84,3.9,TAM,LB,LB,2,64
2007AntoPitt,2007,Antonio Pittman,RB,Ohio State,5 ft 11 in,71,207,4.4,35.5,16,123,6.84,4.16,NOR,RB,RB,4,107
2007PaulPosl,2007,Paul Posluszny,OLB,Penn State,6 ft 2 in,74,238,4.7,37,22,116,6.94,4.2,BUF,LB,LB,2,34
2007Jay Rich,2007,Jay Richardson,DE,Ohio State,6 ft 6 in,78,279,5,33,20,112,7.5,4.54,OAK,DE,DE,5,138
2007LaurRobi,2007,Laurent Robinson,WR,Illinois State,6 ft 2 in,74,199,4.38,39,19,127,6.83,4.28,ATL,WR,WR,3,75
2007BriaRobi,2007,Brian Robison,DE,Texas,6 ft 3 in,75,259,4.67,40.5,27,121,6.89,4.26,MIN,DE,DE,4,102
2007DantRosa,2007,Dante Rosario,TE,Oregon,6 ft 3 in,75,244,4.78,36,20,115,6.96,4.47,CAR,TE,TE,5,155
2007AaroRoss,2007,Aaron Ross,CB,Texas,6 ft 0 in,72,193,4.44,34,17,118,6.67,4.15,NYG,DB,DB,1,20
2007ClifRyan,2007,Clifton Ryan,DT,Michigan State,6 ft 3 in,75,310,5.12,26.5,25,102,7.49,4.69,STL,DT,DT,5,154
2007Dan Sant,2007,Dan Santucci,OG,Notre Dame,6 ft 3 in,75,301,5.13,29,23,102,7.47,4.74,CIN,G,G,7,230
2007DallSart,2007,Dallas Sartz,OLB,USC,6 ft 5 in,77,235,4.71,33.5,20,111,6.85,4.13,WAS,LB,LB,5,143
2007SamsSate,2007,Samson Satele,C,Hawaii,6 ft 3 in,75,300,5.24,33,25,101,7.47,4.29,MIA,C,C,2,60
2007DereScho,2007,Derek Schouman,FB,Boise State,6 ft 2 in,74,247,4.74,37.5,27,122,7,4.27,BUF,TE,TE,7,222
2007Ken Shac,2007,Ken Shackleford,OT,Georgia,6 ft 5 in,77,322,5.3,24.5,28,102,8.35,5.05,STL,T,T,6,190
2007Tim Shaw,2007,Tim Shaw,OLB,Penn State,6 ft 1 in,73,236,4.51,36.5,26,116,7.01,4.12,CAR,LB,LB,5,164
2007MikeSims,2007,Mike Sims-Walker,WR,Central Florida,6 ft 2 in,74,209,4.35,36.5,18,121,6.92,4.39,JAX,WR,WR,3,79
2007KelvSmit,2007,Kelvin Smith,ILB,Syracuse,6 ft 2 in,74,240,4.8,32,26,110,7.19,4.42,MIA,LB,LB,7,219
2007KolbSmit,2007,Kolby Smith,RB,Louisville,5 ft 11 in,71,220,4.5,38,18,114,7.22,4.34,KAN,RB,RB,5,148
2007AnthSpen,2007,Anthony Spencer,DE,Purdue,6 ft 3 in,75,261,4.7,32.5,30,112,7.14,4.43,DAL,DE,DE,1,26
2007CameStep,2007,Cameron Stephenson,OG,Rutgers,6 ft 3 in,75,306,5.4,28.5,34,101,7.72,4.81,PIT,G,G,5,156
2007DareSton,2007,Daren Stone,S,Maine,6 ft 3 in,75,218,4.58,39,13,132,7.13,4.44,ATL,DB,DB,6,203
2007HerbTayl,2007,Herb Taylor,OT,TCU,6 ft 4 in,76,296,5.19,27,26,100,7.78,4.64,KAN,T,T,6,196
2007Joe Thom,2007,Joe Thomas,OT,Wisconsin,6 ft 7 in,79,311,4.92,33,28,110,7.95,4.88,CLE,T,T,1,3
2007LawrTimm,2007,Lawrence Timmons,OLB,Florida State,6 ft 1 in,73,234,4.66,35,25,123,6.89,4.32,PIT,LB,LB,1,15
2007EricWedd,2007,Eric Weddle,S,Utah,5 ft 11 in,71,203,4.48,33.5,11,113,6.78,4.12,SDG,DB,DB,2,37
2007JohnWend,2007,John Wendling,S,Wyoming,6 ft 1 in,73,222,4.48,38.5,22,129,6.96,4.16,BUF,DB,DB,6,184
2007PatrWill,2007,Patrick Willis,ILB,Mississippi,6 ft 1 in,73,242,4.51,39,22,119,7.23,4.46,SFO,LB,LB,1,11
2007JoshWils,2007,Josh Wilson,CB,Maryland,5 ft 9 in,69,189,4.39,36.5,20,120,7.07,4.43,SEA,DB,DB,2,55
2007GarrWolf,2007,Garrett Wolfe,RB,Northern Illinois,5 ft 7 in,67,186,4.39,35.5,22,116,6.69,4.08,CHI,RB,RB,3,93
2007AbraWrig,2007,Abraham Wright,DE,Colorado,6 ft 2 in,74,242,4.9,31,24,111,7.2,4.46,MIA,DE,DE,7,238
2007DwayWrig,2007,Dwayne Wright,RB,Fresno State,5 ft 11 in,71,228,4.66,34,14,115,7.23,4.43,BUF,RB,RB,4,111
2007EricWrig,2007,Eric Wright,CB,UNLV,5 ft 11 in,71,192,4.36,36.5,16,123,6.93,4.23,CLE,DB,DB,2,53
2007C.J.Ah,2007,C.J. Ah You,DE,Oklahoma,6 ft 4 in,76,274,4.7,36.5,26,108,7.06,4.4,BUF,DE,DE,7,239
2008BranAlbe,2008,Branden Albert,OG,Virginia,6 ft 6 in,78,309,5.17,26,23,111,7.97,4.78,KAN,G,G,1,15
2008ClifAvri,2008,Cliff Avril,OLB,Purdue,6 ft 3 in,75,253,4.51,32.5,27,117,6.9,4.51,DET,LB,LB,3,92
2008KentBalm,2008,Kentwan Balmer,DT,North Carolina,6 ft 4 in,76,308,5.29,29,33,103,7.65,4.82,SFO,DT,DT,1,29
2008DomiBarb,2008,Dominique Barber,S,Minnesota,6 ft 0 in,72,210,4.68,34,23,117,7.08,4.34,HOU,DB,DB,6,173
2008GaryBarn,2008,Gary Barnidge,TE,Louisville,6 ft 6 in,78,243,4.61,31,22,117,6.92,4.23,CAR,TE,TE,5,141
2008JoshBarr,2008,Josh Barrett,S,Arizona State,6 ft 2 in,74,223,4.34,31.5,17,121,7.07,4.27,DEN,DB,DB,7,220
2008DemeBell,2008,Demetress Bell,OT,Michigan State,6 ft 5 in,77,303,5.18,26.5,9,109,7.65,4.65,BUF,T,T,7,219
2008EarlBenn,2008,Earl Bennett,WR,Vanderbilt,5 ft 11 in,71,209,4.48,26,15,110,7.15,4.22,CHI,WR,WR,3,70
2008MartBenn,2008,Martellus Bennett,TE,Texas A&M,6 ft 6 in,78,259,4.68,34,18,118,7.64,4.53,DAL,TE,TE,2,61
2008KroyBier,2008,Kroy Biermann,OLB,Montana,6 ft 3 in,75,246,4.85,31.5,29,112,7.08,4.56,ATL,LB,LB,5,154
2008AlviBowe,2008,Alvin Bowen,OLB,Iowa State,6 ft 1 in,73,223,4.79,34,15,119,7.21,4.3,BUF,LB,LB,5,147
2008ZackBowm,2008,Zack Bowman,CB,Nebraska,6 ft 0 in,72,197,4.39,30.5,18,122,7.1,4.21,CHI,DB,DB,5,142
2008CoryBoyd,2008,Cory Boyd,RB,South Carolina,6 ft 0 in,72,213,4.52,33.5,25,118,6.97,4.24,TAM,RB,RB,7,238
2008DuanBrow,2008,Duane Brown,OT,Virginia Tech,6 ft 4 in,76,315,5.07,27.5,24,105,7.58,4.52,HOU,T,T,1,26
2008Red Brya,2008,Red Bryant,DT,Texas A&M,6 ft 4 in,76,318,5,28,20,111,7.75,4.64,SEA,DT,DT,4,121
2008KeenBurt,2008,Keenan Burton,WR,Kentucky,6 ft 0 in,72,201,4.44,38.5,10,125,6.77,4.2,STL,WR,WR,4,128
2008CalaCamp,2008,Calais Campbell,DE,Miami (FL),6 ft 8 in,80,290,5.04,29.5,16,111,7.45,4.69,ARI,DE,DE,2,50
2008JohnCarl,2008,John Carlson,TE,Notre Dame,6 ft 5 in,77,251,4.88,30.5,20,113,7.12,4.28,SEA,TE,TE,2,38
2008GosdCher,2008,Gosder Cherilus,OT,Boston Col.,6 ft 6 in,78,314,5.14,23,24,102,7.6,4.82,DET,T,T,1,17
2008CoreClar,2008,Corey Clark,OT,Texas A&M,6 ft 5 in,77,315,5.28,23,23,106,7.47,4.68,SDG,T,T,7,234
2008AnthColl,2008,Anthony Collins,OT,Kansas,6 ft 5 in,77,317,5.54,22.5,26,97,7.71,4.87,CIN,T,T,4,112
2008OnieCous,2008,Oniel Cousins,OT,Texas-El Paso,6 ft 4 in,76,308,5.11,24.5,23,107,7.9,4.8,BAL,G,G,3,99
2008ShawCrab,2008,Shawn Crable,OLB,Michigan,6 ft 5 in,77,245,4.61,28,29,111,7.29,4.55,NWE,LB,LB,3,78
2008BrucDavi,2008,Bruce Davis,OLB,UCLA,6 ft 3 in,75,252,4.78,29,19,109,7.34,4.47,PIT,LB,LB,3,88
2008KellDavi,2008,Kellen Davis,TE,Michigan State,6 ft 6 in,78,262,4.59,28,22,118,7.25,4.38,CHI,TE,TE,5,158
2008SedrElli,2008,Sedrick Ellis,DT,USC,6 ft 0 in,72,309,5.26,26.5,34,105,7.78,4.73,NOR,DT,DT,1,7
2008JeroFelt,2008,Jerome Felton,FB,Furman,6 ft 0 in,72,241,4.68,32.5,30,110,7.2,4.46,DET,FB,FB,5,146
2008DereFine,2008,Derek Fine,TE,Kansas,6 ft 3 in,75,251,4.83,29,24,115,6.8,4.19,BUF,TE,TE,4,132
2008JermFinl,2008,Jermichael Finley,TE,Texas,6 ft 4 in,76,243,4.82,27.5,20,117,7.15,4.38,GNB,TE,TE,3,91
2008WilrFont,2008,Wilrey Fontenot,CB,Arizona,5 ft 9 in,69,171,4.4,34,18,128,7.29,4.26,ATL,DB,DB,7,212
2008MattFort,2008,Matt Forte,RB,Tulane,6 ft 1 in,73,217,4.44,33,23,118,6.84,4.23,CHI,RB,RB,2,44
2008PierGarc,2008,Pierre Garcon,WR,Mount Union,6 ft 0 in,72,210,4.42,36.5,20,125,6.9,4.19,IND,WR,WR,6,205
2008VernGhol,2008,Vernon Gholston,DE,Ohio State,6 ft 3 in,75,266,4.65,35.5,37,125,7.12,4.4,NYJ,DE,DE,1,6
2008BrenGiac,2008,Breno Giacomini,OT,Louisville,6 ft 7 in,79,303,5.2,22.5,23,108,7.56,4.63,GNB,T,T,5,150
2008MikeGibs,2008,Mike Gibson,OG,California,6 ft 3 in,75,305,5.27,27,31,110,7.21,4.64,PHI,T,T,6,184
2008CharGodf,2008,Charles Godfrey,CB,Iowa,6 ft 0 in,72,207,4.43,32.5,14,121,7.28,4.4,CAR,DB,DB,3,67
2008JonaGoff,2008,Jonathan Goff,ILB,Vanderbilt,6 ft 2 in,74,245,4.63,31.5,28,118,6.86,4.26,NYG,LB,LB,5,165
2008LarrGran,2008,Larry Grant,OLB,Ohio State,6 ft 1 in,73,235,4.76,31.5,20,113,6.77,4.22,SFO,LB,LB,7,214
