player_id,year,player_name,position_combine,School,height,weight,forty_yard,vertical_leap,bench_press,broad_jump,three_cone,shuttle_run,nfl_team,position_nfl_standard,draft_round
2000AnthBech,2000,Anthony Becht,TE,West Virginia,78,270.0,4.78,33.5,,123.0,6.94,4.08,NYJ,TE,1.0
2000MattBeck,2000,Matt Beck,ILB,California,75,234.0,4.65,,,,,,Undrafted,Undrafted,8.0
2000RogeBeck,2000,Rogers Beckett,S,Marshall,73,207.0,4.62,39.5,15.0,119.0,6.48,4.29,SDG,DB,2.0
2000BradBede,2000,Brad Bedell,OG,Colorado,76,302.0,5.07,31.5,17.0,103.0,7.76,4.58,CLE,T,6.0
2000MarcBell,2000,Marcus Bell,ILB,Arizona,74,237.0,4.78,31.5,21.0,111.0,7.17,4.33,SEA,LB,4.0
2000GaryBerr,2000,Gary Berry,S,Ohio State,71,204.0,4.55,,,,,,GNB,DB,4.0
2000MichBoir,2000,Michael Boireau,DE,Miami (FL),76,274.0,5.09,29.0,26.0,105.0,7.68,4.49,MIN,DE,2.0
2000MattBowe,2000,Matt Bowen,S,Iowa,73,201.0,4.49,33.0,12.0,115.0,7.06,4.09,STL,DB,6.0
2000CarlBrad,2000,Carl Bradley,DT,Virginia Tech,74,300.0,5.03,,,,,,Undrafted,Undrafted,8.0
2000Tom Brad,2000,Tom Brady,QB,Michigan,76,211.0,5.28,24.5,,99.0,7.2,4.38,NWE,QB,6.0
2000RobeBran,2000,Robert Brannon,DT,Iowa State,76,309.0,5.19,28.5,28.0,99.0,7.82,4.7,Undrafted,Undrafted,8.0
2000KeitBrow,2000,Keith Brown,RB,UCLA,71,216.0,4.66,30.0,,117.0,6.64,4.08,Undrafted,Undrafted,8.0
2000DemaBrow,2000,Demario Brown,RB,Utah State,72,217.0,4.72,31.0,,107.0,7.17,4.39,Undrafted,Undrafted,8.0
2000CourBrow,2000,Courtney Brown,DE,Penn State,77,269.0,4.78,,,,,,CLE,DE,1.0
2000MikeBrow,2000,Mike Brown,S,Nebraska,70,204.0,4.59,36.0,14.0,116.0,6.93,4.01,CHI,DB,2.0
2000RalpBrow,2000,Ralph Brown,CB,Nebraska,70,185.0,4.55,,10.0,,,,NYG,DB,5.0
2000TravBrow,2000,Travis Brown,QB,Northern Arizona,75,218.0,5.01,29.0,,101.0,7.54,4.87,Undrafted,Undrafted,8.0
2000LamoBrya,2000,Lamont Bryant,DE,Notre Dame,75,260.0,4.91,,17.0,,,,Undrafted,Undrafted,8.0
2000MarcBulg,2000,Marc Bulger,QB,West Virginia,74,208.0,4.97,,,100.0,7.46,4.34,NOR,QB,6.0
2000KeitBull,2000,Keith Bulluck,OLB,Syracuse,75,244.0,4.47,38.0,,119.0,7.33,4.13,TEN,LB,1.0
2000BillBurk,2000,Bill Burke,QB,Michigan State,76,206.0,5.03,28.5,,107.0,7.46,4.42,Undrafted,Undrafted,8.0
2000PlaxBurr,2000,Plaxico Burress,WR,Michigan State,77,231.0,4.59,33.0,,115.0,,,PIT,WR,1.0
2000DaviByrd,2000,David Byrd,CB,Syracuse,71,202.0,4.53,36.0,14.0,117.0,7.18,4.39,Undrafted,Undrafted,8.0
2000TrunCani,2000,Trung Canidate,RB,Arizona,71,193.0,4.41,,18.0,,,,STL,RB,1.0
2000CoopCarl,2000,Cooper Carlisle,OG,Florida,77,297.0,5.16,31.0,28.0,100.0,7.82,4.48,DEN,G,4.0
2000GiovCarm,2000,Giovanni Carmazzi,QB,Hofstra,75,224.0,4.74,36.5,,119.0,6.94,4.23,SFO,QB,3.0
2000LeonCars,2000,Leonardo Carson,DE,Auburn,73,283.0,5.06,28.0,22.0,106.0,7.82,4.75,SDG,DT,4.0
2000TyroCart,2000,Tyrone Carter,S,Minnesota,68,190.0,4.5,41.0,16.0,121.0,6.75,4.19,MIN,DB,4.0
2000KwamCavi,2000,Kwame Cavil,WR,Texas,74,208.0,4.54,39.5,,118.0,,,Undrafted,Undrafted,8.0
2000ChriChal,2000,Chris Chaloupka,QB,SMU,74,216.0,4.96,,,,,,Undrafted,Undrafted,8.0
2000DougChap,2000,Doug Chapman,RB,Marshall,70,215.0,4.56,38.5,16.0,128.0,6.84,4.2,MIN,RB,3.0
2000Ike Char,2000,Ike Charlton,CB,Virginia Tech,71,205.0,4.47,,16.0,126.0,,,SEA,DB,2.0
2000ChryChuk,2000,Chrys Chukwuma,RB,Arkansas,73,232.0,4.56,,,115.0,,,Undrafted,Undrafted,8.0
2000JoeyChus,2000,Joey Chustz,OT,Louisiana Tech,79,304.0,5.08,31.0,28.0,103.0,7.65,4.65,JAX,T,4.0
2000PedrCiri,2000,Pedro Cirino,S,Boston Col.,71,197.0,4.59,,,,,,Undrafted,Undrafted,8.0
2000JohnSain,2000,John Saint Clair,C,Virginia,77,302.0,5.2,,25.0,,,,Undrafted,Undrafted,8.0
2000KendClan,2000,Kendrick Clancy,DT,Mississippi,73,283.0,5.25,27.5,25.0,108.0,7.98,4.65,PIT,DT,3.0
2000TravClar,2000,Travis Claridge,OG,USC,77,303.0,5.15,31.5,29.0,100.0,7.77,4.86,ATL,G,2.0
2000DannClar,2000,Danny Clark,ILB,Illinois,74,245.0,4.75,,20.0,,,,JAX,LB,7.0
2000ChadClif,2000,Chad Clifton,OT,Tennessee,77,334.0,5.05,30.5,24.0,102.0,7.58,4.73,GNB,T,2.0
2000ChriCole,2000,Chris Cole,WR,Texas A&M,72,191.0,4.37,37.5,,125.0,6.76,4.09,DEN,WR,3.0
2000ChriCole,2000,Chris Coleman,WR,North Carolina State,72,211.0,4.61,32.5,,110.0,6.79,4.1,DEN,WR,3.0
2000CoseCole,2000,Cosey Coleman,OG,Tennessee,76,322.0,5.4,28.0,,101.0,8.15,4.97,TAM,G,2.0
2000LaveCole,2000,Laveranues Coles,WR,Florida State,71,192.0,4.41,34.0,,115.0,6.89,4.39,NYJ,WR,3.0
2000ChriComb,2000,Chris Combs,DT,Duke,77,286.0,5.16,,22.0,,,,PIT,DE,6.0
2000KurtConn,2000,Kurth Connell,OT,Washington,76,291.0,5.49,33.0,27.0,103.0,8.14,4.84,Undrafted,Undrafted,8.0
2000RameConn,2000,Rameel Connor,DE,Illinois,75,276.0,5.0,35.5,25.0,121.0,7.65,4.45,Undrafted,Undrafted,8.0
2000D.J.Coop,2000,D.J. Cooper,DT,Arkansas,75,277.0,5.22,28.0,,108.0,7.41,4.49,Undrafted,Undrafted,8.0
2000AshlCoop,2000,Ashley Cooper,S,Mississippi State,70,208.0,4.67,,16.0,117.0,,,Undrafted,Undrafted,8.0
2000RenaCox,2000,Renard Cox,CB,Maryland,71,192.0,4.68,38.0,13.0,111.0,7.1,,Undrafted,Undrafted,8.0
2000CaseCraw,2000,Casey Crawford,TE,Virginia,78,244.0,4.83,,18.0,,,,Undrafted,Undrafted,8.0
2000SedrCurr,2000,Sedrick Curry,CB,Texas A&M,73,197.0,4.44,39.0,,125.0,6.34,3.94,Undrafted,Undrafted,8.0
2000ChriDani,2000,Chris Daniels,WR,Purdue,75,217.0,4.74,33.0,,115.0,7.2,4.24,Undrafted,Undrafted,8.0
2000BranDani,2000,Brandon Daniels,WR,Oklahoma,70,211.0,4.54,,,,,,Undrafted,Undrafted,8.0
2000Joe Dean,2000,Joe Dean Davenport,TE,Arkansas,79,268.0,5.06,30.0,13.0,108.0,7.33,4.67,Undrafted,Undrafted,8.0
2000DarrDavi,2000,Darren Davis,RB,Iowa State,68,189.0,4.81,32.0,13.0,109.0,7.04,4.47,Undrafted,Undrafted,8.0
2000AdamDavi,2000,Adam Davis,OG,Oklahoma State,76,309.0,5.66,26.0,,92.0,8.51,5.0,Undrafted,Undrafted,8.0
2000JaJuDaws,2000,JaJuan Dawson,WR,Tulane,73,199.0,4.55,34.0,,117.0,6.96,4.16,CLE,WR,3.0
2000Ron Dayn,2000,Ron Dayne,RB,Wisconsin,71,259.0,4.65,,,,,,NYG,RB,1.0
2000JerrDeLo,2000,Jerry DeLoach,DT,California,75,314.0,4.99,31.5,19.0,101.0,7.4,4.57,Undrafted,Undrafted,8.0
2000MikeDero,2000,Mike Derouselle,DT,Houston,74,314.0,5.28,27.5,27.0,96.0,7.67,4.8,Undrafted,Undrafted,8.0
2000Na'iDigg,2000,Na'il Diggs,OLB,Ohio State,76,231.0,4.66,,,,,,GNB,LB,4.0
2000ReubDrou,2000,Reuben Droughns,RB,Oregon,71,215.0,4.66,30.0,13.0,115.0,7.34,4.41,DET,RB,3.0
2000Ron Duga,2000,Ron Dugans,WR,Florida State,73,206.0,4.58,,,117.0,,,CIN,WR,3.0
2000DeonDyer,2000,Deon Dyer,FB,North Carolina,71,260.0,4.99,28.0,,104.0,7.88,4.81,MIA,FB,4.0
2000ChriEdwa,2000,Chris Edwards,OLB,Georgia Tech,77,226.0,4.65,,,,,,Undrafted,Undrafted,8.0
2000MariEdwa,2000,Mario Edwards,CB,Florida State,72,191.0,4.46,,,120.0,,,DAL,DB,6.0
2000ShauElli,2000,Shaun Ellis,DE,Tennessee,76,280.0,4.85,,,,,,NYJ,DE,1.0
2000JohnEnge,2000,John Engelberger,DE,Virginia Tech,76,260.0,4.73,34.0,24.0,115.0,6.95,4.28,SFO,DE,2.0
2000DwanEpps,2000,Dwan Epps,ILB,Texas Southern,73,242.0,4.68,34.5,8.0,,,,Undrafted,Undrafted,8.0
2000MattFarm,2000,Matt Farmer,WR,Air Force,72,190.0,4.51,33.0,,108.0,6.63,3.94,Undrafted,Undrafted,8.0
2000DannFarm,2000,Danny Farmer,WR,UCLA,75,217.0,4.58,,,,,,PIT,WR,4.0
2000KeviFete,2000,Kevin Feterik,QB,BYU,71,207.0,4.92,31.0,,106.0,7.3,4.45,Undrafted,Undrafted,8.0
2000ChafFiel,2000,Chafie Fields,WR,Penn State,73,196.0,4.43,,,,,,Undrafted,Undrafted,8.0
2000AaroFiel,2000,Aaron Fields,DE,Troy,76,243.0,4.76,34.0,22.0,115.0,7.51,4.56,Undrafted,Undrafted,8.0
2000ZeroFlem,2000,Zeron Flemister,TE,Iowa,76,249.0,4.72,37.0,14.0,116.0,6.92,4.16,Undrafted,Undrafted,8.0
2000ErikFlow,2000,Erik Flowers,DE,Arizona State,76,271.0,4.75,33.0,24.0,114.0,7.21,4.15,BUF,DE,1.0
2000DerrFost,2000,Derrick Foster,RB,Texas A&M-Kingsville,71,201.0,4.43,34.5,19.0,117.0,6.84,4.36,Undrafted,Undrafted,8.0
2000LarrFost,2000,Larry Foster,WR,LSU,70,198.0,4.55,37.0,,121.0,6.88,4.06,Undrafted,Undrafted,8.0
2000JohnFran,2000,John Frank,DE,Utah,76,280.0,4.78,37.0,32.0,117.0,7.07,4.27,PHI,DE,6.0
2000BubbFran,2000,Bubba Franks,TE,Miami (FL),78,265.0,4.85,,,,,,GNB,TE,1.0
2000ToddFran,2000,Todd Franz,S,Tulsa,73,199.0,4.55,,14.0,,,,DET,DB,5.0
2000ArtuFree,2000,Arturo Freeman,S,South Carolina,72,188.0,4.5,35.5,14.0,124.0,6.91,4.38,MIA,DB,5.0
2000ByroFris,2000,Byron Frisch,DE,BYU,76,281.0,4.73,34.5,31.0,114.0,7.2,4.41,TEN,DE,3.0
2000MondFulc,2000,Mondriel Fulcher,FB,Miami (FL),75,253.0,4.85,27.0,18.0,116.0,7.46,4.52,OAK,TE,7.0
2000TrenGamb,2000,Trent Gamble,S,Wyoming,69,186.0,4.56,37.0,21.0,124.0,6.6,3.9,Undrafted,Undrafted,8.0
2000JasoGava,2000,Jason Gavadza,TE,Kent State,75,249.0,4.62,32.5,22.0,113.0,7.15,4.3,PIT,TE,6.0
2000TrevGayl,2000,Trevor Gaylor,WR,Miami (OH),75,199.0,4.56,37.5,,121.0,7.03,4.29,SDG,WR,4.0
2000KabeGbaj,2000,Kabeer Gbaja-Biamila,OLB,San Diego State,76,243.0,4.65,34.0,21.0,120.0,6.9,4.28,GNB,DE,5.0
2000SherGide,2000,Sherrod Gideon,WR,Southern Miss,71,173.0,4.66,,,,,,NOR,WR,6.0
2000Ian Gold,2000,Ian Gold,OLB,Michigan,73,221.0,4.56,33.0,21.0,115.0,6.97,4.19,DEN,LB,2.0
2000DwayGood,2000,Dwayne Goodrich,CB,Tennessee,71,195.0,4.45,,,,,,DAL,DB,2.0
2000LamaGran,2000,Lamar Grant,CB,Duke,71,188.0,4.62,32.0,16.0,117.0,7.3,4.3,Undrafted,Undrafted,8.0
2000DeonGran,2000,Deon Grant,S,Tennessee,74,209.0,4.5,,15.0,,,,CAR,DB,2.0
2000ErneGran,2000,Ernest Grant,DT,Ark-Pine Bluff,77,316.0,5.31,29.5,24.0,98.0,8.0,5.03,MIA,DT,6.0
2000JonaGray,2000,Jonathan Gray,OT,Texas Tech,76,338.0,5.85,23.0,20.0,94.0,,,Undrafted,Undrafted,8.0
2000BriaGray,2000,Brian Gray,CB,BYU,73,214.0,4.94,33.5,19.0,116.0,7.38,4.24,Undrafted,Undrafted,8.0
2000BarrGree,2000,Barrett Green,OLB,West Virginia,72,233.0,4.56,36.0,22.0,120.0,,,DET,LB,2.0
2000MikeGree,2000,Mike Green,S,NW State (LA),72,189.0,4.53,38.5,,118.0,,4.2,TEN,RB,7.0
2000MikeGree,2000,Mike Green,FB,Houston,72,253.0,4.78,28.5,25.0,108.0,7.08,4.34,TEN,RB,7.0
2000DamiGreg,2000,Damian Gregory,DT,Illinois State,74,307.0,4.87,30.0,27.0,105.0,7.37,4.6,Undrafted,Undrafted,8.0
2000CornGrif,2000,Cornelius Griffin,DE,Alabama,75,297.0,4.9,31.0,30.0,111.0,7.63,4.62,NYG,DT,2.0
2000ClarHagg,2000,Clark Haggans,OLB,Colorado State,75,253.0,4.97,31.5,20.0,109.0,7.12,4.21,PIT,LB,5.0
2000RickHall,2000,Ricky Hall,WR,Virginia Tech,74,206.0,4.52,,,,,,Undrafted,Undrafted,8.0
2000DantHall,2000,Dante' Hall,RB,Texas A&M,68,191.0,4.44,38.0,18.0,123.0,6.62,3.82,KAN,WR,5.0
2000JameHall,2000,James Hall,DE,Michigan,74,271.0,5.03,32.0,,111.0,7.86,4.51,Undrafted,Undrafted,8.0
2000TroyHamb,2000,Troy Hambrick,RB,South Carolina,72,237.0,4.66,34.5,21.0,118.0,7.48,4.44,Undrafted,Undrafted,8.0
2000JoeyHami,2000,Joey Hamilton,WR,Jacksonville State,73,201.0,4.54,36.0,,116.0,7.57,4.41,Undrafted,Undrafted,8.0
2000Joe Hami,2000,Joe Hamilton,QB,Georgia Tech,70,192.0,4.81,,,106.0,,,TAM,QB,7.0
2000ThomHamn,2000,Thomas Hamner,RB,Minnesota,72,197.0,4.5,32.0,17.0,125.0,6.97,4.07,PHI,RB,6.0
2000D'AnHard,2000,D'Andre Hardeman,FB,Texas A&M,70,238.0,4.81,30.0,,109.0,7.27,4.36,Undrafted,Undrafted,8.0
2000AntwHarr,2000,Antwan Harris,CB,Virginia,69,186.0,4.34,39.0,16.0,121.0,6.75,4.01,NWE,DB,6.0
2000JeffHarr,2000,Jeff Harris,CB,Georgia,72,190.0,4.53,34.5,,114.0,6.73,4.25,MIA,DB,7.0
2000LloyHarr,2000,Lloyd Harrison,CB,North Carolina State,70,190.0,4.5,37.5,16.0,119.0,7.12,4.25,WAS,DB,3.0
2000WindHaye,2000,Windrell Hayes,WR,USC,71,204.0,4.5,,,,7.33,4.18,NYJ,WR,5.0
2000SemiHeim,2000,Semisi Heimuli,OG,Texas A&M,73,312.0,5.4,29.0,20.0,94.0,7.94,4.63,Undrafted,Undrafted,8.0
2000StevHern,2000,Steve Herndon,OG,Georgia,76,297.0,5.23,,,,,,Undrafted,Undrafted,8.0
2000LeroHodg,2000,Leroy Hodge,WR,Texas A&M,73,215.0,4.54,34.5,,116.0,7.14,4.21,Undrafted,Undrafted,8.0
2000ChriHova,2000,Chris Hovan,DT,Boston Col.,74,305.0,4.99,30.0,35.0,101.0,6.85,4.16,MIN,DT,1.0
2000DarrHowa,2000,Darren Howard,DE,Kansas State,76,281.0,5.09,29.0,,108.0,7.0,4.32,NOR,DE,2.0
2000ReggHowa,2000,Reggie Howard,CB,Memphis,71,190.0,4.55,,,,,,Undrafted,Undrafted,8.0
2000EthaHowe,2000,Ethan Howell,CB,Oklahoma State,71,186.0,4.56,,16.0,,6.98,4.13,WAS,WR,7.0
2000AaroHump,2000,Aaron Humphrey,DE,Texas,75,254.0,5.1,34.0,21.0,119.0,,,Undrafted,Undrafted,8.0
2000ToddHusa,2000,Todd Husak,QB,Stanford,75,216.0,5.2,27.5,,99.0,7.17,4.41,WAS,QB,6.0
2000TrevInsl,2000,Trevor Insley,WR,Nevada,72,192.0,4.7,,,,,,Undrafted,Undrafted,8.0
2000JuniIoan,2000,Junior Ioane,DT,Arizona State,75,324.0,5.12,,,,,,OAK,DT,4.0
2000JabaIssa,2000,Jabari Issa,DT,Washington,77,296.0,5.05,31.5,19.0,105.0,7.69,4.72,ARI,DE,6.0
2000KeitJack,2000,Keith Jackson,DT,Cheyney,76,319.0,5.2,,28.0,,,,Undrafted,Undrafted,8.0
2000Al JJack,2000,Al Jackson,OG,LSU,75,304.0,5.2,,19.0,,,,Undrafted,Undrafted,8.0
2000DarrJack,2000,Darrell Jackson,WR,Florida,72,197.0,4.56,,,,,,SEA,WR,3.0
2000JariJack,2000,Jarious Jackson,QB,Notre Dame,72,226.0,4.68,,,109.0,,,DEN,QB,7.0
2000MarlJack,2000,Marlion Jackson,RB,Saginaw Valley State,73,242.0,4.6,35.5,24.0,125.0,7.15,4.14,Undrafted,Undrafted,8.0
2000JenoJame,2000,Jeno James,OG,Auburn,75,320.0,5.62,25.5,24.0,94.0,8.51,5.22,CAR,G,6.0
2000SebaJani,2000,Sebastian Janikowski,K,Florida State,73,260.0,,,,,,,OAK,K,1.0
2000RonnJenk,2000,Ronney Jenkins,RB,Northern Arizona,70,184.0,4.5,,18.0,118.0,,,Undrafted,Undrafted,8.0
2000BranJenn,2000,Brandon Jennings,S,Texas A&M,72,198.0,4.51,38.0,16.0,123.0,6.91,4.14,Undrafted,Undrafted,8.0
2000RyanJoha,2000,Ryan Johanningmeier,OG,Colorado,78,310.0,5.25,29.0,,107.0,7.9,4.66,Undrafted,Undrafted,8.0
2000MattJohn,2000,Matt Johnson,OG,BYU,76,345.0,5.56,28.0,35.0,99.0,8.07,4.99,IND,G,5.0
2000DougJohn,2000,Doug Johnson,QB,Florida,74,226.0,4.95,29.5,,96.0,,,Undrafted,Undrafted,8.0
2000DwigJohn,2000,Dwight Johnson,DT,Baylor,76,285.0,4.97,28.0,26.0,105.0,7.51,4.76,Undrafted,Undrafted,8.0
2000EricJohn,2000,Eric Johnson,S,Yale,72,215.0,4.6,38.0,12.0,121.0,6.96,4.17,Undrafted,Undrafted,8.0
2000JerrJohn,2000,Jerry Johnson,DT,Florida State,72,293.0,5.03,28.5,26.0,102.0,,,DEN,DT,4.0
2000DwauJone,2000,Dwaune Jones,WR,Richmond,72,191.0,4.66,,,,,,Undrafted,Undrafted,8.0
2000DhanJone,2000,Dhani Jones,OLB,Michigan,73,240.0,4.68,,29.0,,,,NYG,LB,6.0
2000FredJone,2000,Fred Jones,OLB,Colorado,74,247.0,4.95,32.0,17.0,113.0,7.27,4.39,Undrafted,Undrafted,8.0
2000JohnJone,2000,John Jones,TE,Pittsburgh,76,248.0,4.63,38.5,13.0,125.0,7.33,4.43,Undrafted,Undrafted,8.0
2000ThomJone,2000,Thomas Jones,RB,Virginia,70,216.0,4.45,,,,,,ARI,RB,1.0
2000LeanJord,2000,Leander Jordan,OG,Indiana (PA),76,330.0,5.46,31.0,25.0,104.0,7.91,4.76,CAR,T,3.0
2000MorgKane,2000,Morgan Kane,RB,Wake Forest,73,221.0,4.62,37.5,29.0,121.0,6.81,4.16,Undrafted,Undrafted,8.0
2000CurtKeat,2000,Curtis Keaton,RB,West Virginia,70,214.0,4.41,41.5,23.0,131.0,6.82,3.93,CIN,RB,4.0
2000TinkKeck,2000,Tinker Keck,S,Cincinnati,73,200.0,4.55,36.5,15.0,120.0,6.96,4.31,Undrafted,Undrafted,8.0
2000MattKell,2000,Matt Keller,FB,Ohio State,71,235.0,4.74,,,,,,Undrafted,Undrafted,8.0
2000Ben Kell,2000,Ben Kelly,CB,Colorado,69,183.0,4.53,36.0,17.0,116.0,6.63,3.95,MIA,DB,3.0
2000Dan Kend,2000,Dan Kendra,FB,Florida State,72,251.0,4.84,35.0,24.0,119.0,,,Undrafted,Undrafted,8.0
2000KenoKenn,2000,Kenoy Kennedy,S,Arkansas,73,221.0,4.71,33.5,8.0,113.0,7.08,4.38,DEN,DB,2.0
2000SeanKey,2000,Sean Key,S,Florida State,71,188.0,4.65,,,,7.12,4.2,Undrafted,Undrafted,8.0
2000ErroKinn,2000,Erron Kinney,TE,Florida,78,272.0,4.9,,,,,,TEN,TE,3.0
2000AdriKlem,2000,Adrian Klemm,OT,Hawaii,76,307.0,4.98,,24.0,,,,NWE,G,2.0
2000AndrKlin,2000,Andrew Kline,OG,San Diego State,74,305.0,5.43,28.0,26.0,103.0,7.54,4.6,STL,G,7.0
2000MarcKnig,2000,Marcus Knight,WR,Michigan,73,180.0,4.72,28.5,,106.0,7.11,4.38,Undrafted,Undrafted,8.0
2000NoelLaMo,2000,Noel LaMontagne,OG,Virginia,76,299.0,5.09,,21.0,,,,Undrafted,Undrafted,8.0
2000KareLarr,2000,Kareem Larrimore,CB,West Texas A&M,71,190.0,4.42,34.0,,125.0,,,DAL,DB,4.0
2000LeifLars,2000,Leif Larsen,DT,Texas-El Paso,76,300.0,5.08,30.0,45.0,110.0,7.46,4.37,BUF,DT,6.0
2000ShanLech,2000,Shane Lechler,P,Texas A&M,74,234.0,,,,,,,OAK,P,5.0
2000CharLee,2000,Charles Lee,WR,Central Florida,73,202.0,4.56,35.5,,125.0,7.3,4.25,GNB,WR,7.0
2000Tim Lest,2000,Tim Lester,QB,West. Michigan,72,202.0,5.02,27.0,,97.0,7.28,4.24,Undrafted,Undrafted,8.0
2000JamaLewi,2000,Jamal Lewis,RB,Tennessee,72,240.0,4.58,,23.0,,,,BAL,RB,1.0
2000AnthLuca,2000,Anthony Lucas,WR,Arkansas,75,194.0,4.53,35.0,,121.0,,,GNB,WR,4.0
2000Al LLuca,2000,Al Lucas,DT,Troy,73,294.0,5.0,36.0,28.0,108.0,7.44,4.56,Undrafted,Undrafted,8.0
2000AltoLusk,2000,Alton Lusk,WR,Central Oklahoma,74,182.0,4.61,36.5,,122.0,7.16,4.26,Undrafted,Undrafted,8.0
2000DustLyma,2000,Dustin Lyman,ILB,Wake Forest,76,259.0,4.7,35.0,22.0,118.0,6.86,4.06,CHI,TE,3.0
2000DaviMack,2000,David Macklin,CB,Penn State,69,194.0,4.54,37.5,,120.0,6.9,4.09,IND,DB,3.0
2000AnthMalb,2000,Anthony Malbrough,CB,Texas Tech,69,184.0,4.44,35.5,20.0,117.0,6.73,4.0,CLE,DB,5.0
2000Tee Mart,2000,Tee Martin,QB,Tennessee,74,227.0,4.58,34.5,,113.0,,,PIT,QB,5.0
2000TerrMcCa,2000,Terrence McCaskey,TE,Mississippi State,77,271.0,5.0,29.0,,101.0,,,Undrafted,Undrafted,8.0
2000KeviMcDo,2000,Kevin McDougal,RB,Colorado State,71,206.0,4.63,32.0,,108.0,7.08,4.12,Undrafted,Undrafted,8.0
2000StocMcDo,2000,Stockar McDougle,OT,Oklahoma,77,361.0,5.5,,24.0,,,,DET,T,1.0
2000ChriMcIn,2000,Chris McIntosh,OT,Wisconsin,78,315.0,5.39,,28.0,,,,SEA,T,1.0
2000DamiMcIn,2000,Damion McIntosh,OT,Kansas State,76,328.0,5.31,26.0,23.0,97.0,7.72,4.71,SDG,T,3.0
2000AlviMcKi,2000,Alvin McKinley,DT,Mississippi State,76,289.0,5.09,27.5,22.0,102.0,7.73,4.61,CAR,DE,4.0
2000RondMeal,2000,Rondell Mealey,RB,LSU,72,212.0,4.69,33.0,,120.0,6.89,4.15,GNB,RB,7.0
2000BradMees,2000,Brad Meester,C,New Mexico,75,298.0,5.12,34.0,25.0,110.0,7.46,4.43,JAX,C,2.0
2000Rob Meie,2000,Rob Meier,DE,Washington State,77,284.0,4.99,30.5,27.0,113.0,7.49,4.52,JAX,DE,7.0
2000RichMerc,2000,Richard Mercier,OG,Miami (FL),75,295.0,5.39,26.0,18.0,97.0,7.84,4.78,BAL,G,5.0
2000KeitMill,2000,Keith Miller,ILB,California,73,246.0,4.97,27.5,24.0,110.0,7.37,4.43,Undrafted,Undrafted,8.0
2000WendMont,2000,Wendell Montgomery,WR,Wyoming,75,203.0,4.81,35.5,,117.0,7.01,4.24,Undrafted,Undrafted,8.0
2000ScotMont,2000,Scottie Montgomery,WR,Duke,72,196.0,4.57,36.0,,117.0,7.16,4.11,Undrafted,Undrafted,8.0
2000MookMoor,2000,Mookie Moore,OG,Troy,75,320.0,5.45,24.5,34.0,94.0,8.37,5.06,Undrafted,Undrafted,8.0
2000MuneMoor,2000,Muneer Moore,WR,Richmond,73,201.0,4.52,37.5,,129.0,6.91,4.09,DEN,WR,5.0
2000CoreMoor,2000,Corey Moore,OLB,Virginia Tech,71,223.0,4.6,,21.0,,,,BUF,LB,3.0
2000FranMore,2000,Frank Moreau,RB,Louisville,73,231.0,4.57,36.0,23.0,117.0,,,KAN,RB,4.0
2000AricMorr,2000,Aric Morris,S,Michigan State,69,211.0,4.56,,24.0,,,,TEN,DB,5.0
2000Rob Morr,2000,Rob Morris,ILB,BYU,74,250.0,4.77,33.0,18.0,113.0,6.93,4.17,IND,LB,1.0
2000SammMorr,2000,Sammy Morris,FB,Texas Tech,72,221.0,4.65,37.5,23.0,117.0,7.05,4.21,BUF,RB,5.0
2000SylvMorr,2000,Sylvester Morris,WR,Jackson State,75,216.0,4.6,34.5,,119.0,7.06,4.17,KAN,WR,1.0
2000ChadMort,2000,Chad Morton,RB,USC,68,182.0,4.5,36.0,18.0,121.0,,,NOR,RB,5.0
2000LeonMurr,2000,Leon Murray,QB,Tennessee State,74,207.0,4.75,,,,,,Undrafted,Undrafted,8.0
2000BobbMyer,2000,Bobby Myers,S,Wisconsin,73,183.0,4.56,37.5,,123.0,7.04,4.1,TEN,DB,4.0
2000KaulNoa,2000,Kaulana Noa,OT,Hawaii,76,317.0,5.34,25.5,27.0,98.0,7.82,4.74,STL,T,4.0
2000DennNort,2000,Dennis Northcutt,WR,Arizona,70,175.0,4.43,37.5,,123.0,6.96,4.04,CLE,WR,2.0
2000CarlNuno,2000,Carlos Nuno,TE,BYU,76,263.0,5.03,28.0,23.0,106.0,,,Undrafted,Undrafted,8.0
2000MattO'Ne,2000,Matt O'Neal,C,Oklahoma,75,277.0,5.06,27.5,17.0,94.0,7.59,4.72,Undrafted,Undrafted,8.0
2000AndrO'Ne,2000,Andre O'Neal,ILB,Marshall,73,235.0,4.72,34.0,16.0,114.0,7.3,4.24,Undrafted,Undrafted,8.0
2000DeltO'Ne,2000,Deltha O'Neal,CB,California,71,193.0,4.6,,,,,,DEN,DB,1.0
2000ErikOlso,2000,Erik Olson,S,Colorado State,73,208.0,4.63,35.0,17.0,115.0,6.81,4.21,JAX,DB,7.0
2000ChadPenn,2000,Chad Pennington,QB,Marshall,75,229.0,4.81,33.5,,111.0,7.12,4.16,NYJ,QB,1.0
2000CoryPete,2000,Cory Peterson,WR,Mississippi,74,195.0,4.75,32.5,,114.0,,,Undrafted,Undrafted,8.0
2000JuliPete,2000,Julian Peterson,OLB,Michigan State,77,231.0,4.68,,,,,,SFO,LB,1.0
2000MarePhil,2000,Mareno Philyaw,WR,Troy,74,205.0,4.66,39.5,,129.0,6.93,4.13,ATL,WR,6.0
2000ToddPink,2000,Todd Pinkston,WR,Southern Miss,74,169.0,4.45,,,,,,PHI,WR,2.0
